"entrezgene"	"dname"	"doid"
208	"Glioma"	"3070"
2357	"Glioma"	"3070"
2668	"Glioma"	"3070"
2890	"Glioma"	"3070"
3066	"Glioma"	"3070"
3074	"Glioma"	"3070"
3082	"Glioma"	"3070"
328	"Glioma"	"3070"
332	"Glioma"	"3070"
3371	"Glioma"	"3070"
3485	"Glioma"	"3070"
356	"Glioma"	"3070"
3572	"Glioma"	"3070"
3627	"Glioma"	"3070"
3688	"Glioma"	"3070"
3717	"Glioma"	"3070"
3741	"Glioma"	"3070"
3779	"Glioma"	"3070"
3791	"Glioma"	"3070"
3897	"Glioma"	"3070"
3987	"Glioma"	"3070"
4233	"Glioma"	"3070"
4318	"Glioma"	"3070"
4609	"Glioma"	"3070"
4638	"Glioma"	"3070"
4792	"Glioma"	"3070"
4851	"Glioma"	"3070"
5054	"Glioma"	"3070"
53358	"Glioma"	"3070"
5347	"Glioma"	"3070"
55294	"Glioma"	"3070"
5594	"Glioma"	"3070"
5595	"Glioma"	"3070"
5599	"Glioma"	"3070"
5715	"Glioma"	"3070"
5728	"Glioma"	"3070"
5743	"Glioma"	"3070"
5747	"Glioma"	"3070"
5934	"Glioma"	"3070"
6091	"Glioma"	"3070"
6513	"Glioma"	"3070"
6696	"Glioma"	"3070"
675	"Glioma"	"3070"
7013	"Glioma"	"3070"
7015	"Glioma"	"3070"
7040	"Glioma"	"3070"
7042	"Glioma"	"3070"
7124	"Glioma"	"3070"
7431	"Glioma"	"3070"
7515	"Glioma"	"3070"
816	"Glioma"	"3070"
8828	"Glioma"	"3070"
885	"Glioma"	"3070"
8862	"Glioma"	"3070"
896	"Glioma"	"3070"
902	"Glioma"	"3070"
9294	"Glioma"	"3070"
960	"Glioma"	"3070"
100316847	"Glioma"	"3070"
10215	"Glioma"	"3070"
10763	"Glioma"	"3070"
10855	"Glioma"	"3070"
1182	"Glioma"	"3070"
2289	"Glioma"	"3070"
22933	"Glioma"	"3070"
23362	"Glioma"	"3070"
27122	"Glioma"	"3070"
3491	"Glioma"	"3070"
382	"Glioma"	"3070"
6284	"Glioma"	"3070"
64101	"Glioma"	"3070"
648	"Glioma"	"3070"
6660	"Glioma"	"3070"
6663	"Glioma"	"3070"
9211	"Glioma"	"3070"
10124	"Glioma"	"3070"
11170	"Glioma"	"3070"
11186	"Glioma"	"3070"
11315	"Glioma"	"3070"
3324	"Glioma"	"3070"
338030	"Glioma"	"3070"
3597	"Glioma"	"3070"
404685	"Glioma"	"3070"
55717	"Glioma"	"3070"
575	"Glioma"	"3070"
6624	"Glioma"	"3070"
768	"Glioma"	"3070"
78986	"Glioma"	"3070"
80781	"Glioma"	"3070"
84708	"Glioma"	"3070"
1027	"Endometriosis"	"289"
1237	"Endometriosis"	"289"
1312	"Endometriosis"	"289"
1499	"Endometriosis"	"289"
1543	"Endometriosis"	"289"
1588	"Endometriosis"	"289"
2100	"Endometriosis"	"289"
2147	"Endometriosis"	"289"
2353	"Endometriosis"	"289"
2475	"Endometriosis"	"289"
2638	"Endometriosis"	"289"
284	"Endometriosis"	"289"
285	"Endometriosis"	"289"
2919	"Endometriosis"	"289"
301	"Endometriosis"	"289"
3082	"Endometriosis"	"289"
3106	"Endometriosis"	"289"
3135	"Endometriosis"	"289"
3426	"Endometriosis"	"289"
3458	"Endometriosis"	"289"
3553	"Endometriosis"	"289"
3557	"Endometriosis"	"289"
3569	"Endometriosis"	"289"
3576	"Endometriosis"	"289"
3577	"Endometriosis"	"289"
3579	"Endometriosis"	"289"
3606	"Endometriosis"	"289"
3627	"Endometriosis"	"289"
3690	"Endometriosis"	"289"
3845	"Endometriosis"	"289"
3897	"Endometriosis"	"289"
4057	"Endometriosis"	"289"
412	"Endometriosis"	"289"
4312	"Endometriosis"	"289"
4314	"Endometriosis"	"289"
4323	"Endometriosis"	"289"
4915	"Endometriosis"	"289"
5054	"Endometriosis"	"289"
51478	"Endometriosis"	"289"
5154	"Endometriosis"	"289"
5228	"Endometriosis"	"289"
5328	"Endometriosis"	"289"
5468	"Endometriosis"	"289"
5594	"Endometriosis"	"289"
5595	"Endometriosis"	"289"
5617	"Endometriosis"	"289"
5743	"Endometriosis"	"289"
5925	"Endometriosis"	"289"
5970	"Endometriosis"	"289"
6347	"Endometriosis"	"289"
6352	"Endometriosis"	"289"
6374	"Endometriosis"	"289"
672	"Endometriosis"	"289"
6770	"Endometriosis"	"289"
6778	"Endometriosis"	"289"
7015	"Endometriosis"	"289"
7077	"Endometriosis"	"289"
7098	"Endometriosis"	"289"
7099	"Endometriosis"	"289"
7157	"Endometriosis"	"289"
727	"Endometriosis"	"289"
735	"Endometriosis"	"289"
7422	"Endometriosis"	"289"
7424	"Endometriosis"	"289"
7430	"Endometriosis"	"289"
7515	"Endometriosis"	"289"
7518	"Endometriosis"	"289"
847	"Endometriosis"	"289"
87	"Endometriosis"	"289"
9370	"Endometriosis"	"289"
960	"Endometriosis"	"289"
100188863	"Endometriosis"	"289"
10562	"Endometriosis"	"289"
197	"Endometriosis"	"289"
2018	"Endometriosis"	"289"
2952	"Endometriosis"	"289"
3600	"Endometriosis"	"289"
3603	"Endometriosis"	"289"
3605	"Endometriosis"	"289"
3953	"Endometriosis"	"289"
4192	"Endometriosis"	"289"
4321	"Endometriosis"	"289"
4486	"Endometriosis"	"289"
4982	"Endometriosis"	"289"
5047	"Endometriosis"	"289"
6346	"Endometriosis"	"289"
7133	"Endometriosis"	"289"
100048912	"Endometriosis"	"289"
1788	"Endometriosis"	"289"
2113	"Endometriosis"	"289"
3565	"Endometriosis"	"289"
9166	"Endometriosis"	"289"
147138	"Epidermodysplasia Verruciformis"	"13777"
3691	"Epidermolysis Bullosa"	"2730"
3861	"Epidermolysis Bullosa"	"2730"
5339	"Epidermolysis Bullosa"	"2730"
1128	"Epilepsy"	"1826"
1244	"Epilepsy"	"1826"
150	"Epilepsy"	"1826"
1559	"Epilepsy"	"1826"
1641	"Epilepsy"	"1826"
2081	"Epilepsy"	"1826"
2353	"Epilepsy"	"1826"
2562	"Epilepsy"	"1826"
2571	"Epilepsy"	"1826"
2903	"Epilepsy"	"1826"
358	"Epilepsy"	"1826"
3611	"Epilepsy"	"1826"
3767	"Epilepsy"	"1826"
3786	"Epilepsy"	"1826"
3912	"Epilepsy"	"1826"
4363	"Epilepsy"	"1826"
4524	"Epilepsy"	"1826"
477	"Epilepsy"	"1826"
4852	"Epilepsy"	"1826"
4887	"Epilepsy"	"1826"
4985	"Epilepsy"	"1826"
4988	"Epilepsy"	"1826"
5243	"Epilepsy"	"1826"
5469	"Epilepsy"	"1826"
5625	"Epilepsy"	"1826"
57282	"Epilepsy"	"1826"
57468	"Epilepsy"	"1826"
6347	"Epilepsy"	"1826"
6505	"Epilepsy"	"1826"
6558	"Epilepsy"	"1826"
7248	"Epilepsy"	"1826"
7249	"Epilepsy"	"1826"
7337	"Epilepsy"	"1826"
7351	"Epilepsy"	"1826"
7416	"Epilepsy"	"1826"
8976	"Epilepsy"	"1826"
1181	"Epilepsy"	"1826"
26047	"Epilepsy"	"1826"
2737	"Epilepsy"	"1826"
30818	"Epilepsy"	"1826"
53616	"Epilepsy"	"1826"
5428	"Epilepsy"	"1826"
57526	"Epilepsy"	"1826"
114327	"Epilepsy"	"1826"
124925	"Epilepsy"	"1826"
4204	"Epilepsy"	"1826"
4593	"Epilepsy"	"1826"
56172	"Epilepsy"	"1826"
8404	"Epilepsy"	"1826"
26047	"Epilepsies, Partial"	"2234"
1137	"Epilepsy, Generalized"	"1827"
1139	"Epilepsy, Generalized"	"1827"
2566	"Epilepsy, Generalized"	"1827"
27094	"Epilepsy, Generalized"	"1827"
348980	"Epilepsy, Generalized"	"1827"
3760	"Epilepsy, Generalized"	"1827"
3766	"Epilepsy, Generalized"	"1827"
3778	"Epilepsy, Generalized"	"1827"
4988	"Epilepsy, Generalized"	"1827"
6508	"Epilepsy, Generalized"	"1827"
846	"Epilepsy, Generalized"	"1827"
1181	"Epilepsy, Generalized"	"1827"
3240	"Epilepsy, Generalized"	"1827"
353124	"Epilepsy, Generalized"	"1827"
8629	"Epilepsy, Generalized"	"1827"
2563	"Epilepsy, Generalized"	"1827"
4200	"Epilepsy, Generalized"	"1827"
780913	"Epilepsy, Generalized"	"1827"
2629	"Epilepsies, Myoclonic"	"308"
27094	"Epilepsies, Myoclonic"	"308"
4513	"Epilepsies, Myoclonic"	"308"
4694	"Epilepsies, Myoclonic"	"308"
6812	"Epilepsies, Myoclonic"	"308"
170302	"Epilepsies, Myoclonic"	"308"
5376	"Epilepsies, Myoclonic"	"308"
1958	"Epilepsy, Absence"	"1825"
2562	"Epilepsy, Absence"	"1825"
2566	"Epilepsy, Absence"	"1825"
27094	"Epilepsy, Absence"	"1825"
2897	"Epilepsy, Absence"	"1825"
1181	"Epilepsy, Absence"	"1825"
163175	"Epilepsy, Absence"	"1825"
2055	"Epilepsy, Absence"	"1825"
50966	"Epilepsy, Absence"	"1825"
5955	"Epilepsy, Absence"	"1825"
8629	"Epilepsy, Absence"	"1825"
1268	"Epilepsy, Temporal Lobe"	"3328"
1677	"Epilepsy, Temporal Lobe"	"3328"
2561	"Epilepsy, Temporal Lobe"	"3328"
2562	"Epilepsy, Temporal Lobe"	"3328"
2890	"Epilepsy, Temporal Lobe"	"3328"
2891	"Epilepsy, Temporal Lobe"	"3328"
2892	"Epilepsy, Temporal Lobe"	"3328"
2911	"Epilepsy, Temporal Lobe"	"3328"
2912	"Epilepsy, Temporal Lobe"	"3328"
2913	"Epilepsy, Temporal Lobe"	"3328"
2914	"Epilepsy, Temporal Lobe"	"3328"
2915	"Epilepsy, Temporal Lobe"	"3328"
348	"Epilepsy, Temporal Lobe"	"3328"
3749	"Epilepsy, Temporal Lobe"	"3328"
3791	"Epilepsy, Temporal Lobe"	"3328"
4842	"Epilepsy, Temporal Lobe"	"3328"
4852	"Epilepsy, Temporal Lobe"	"3328"
4887	"Epilepsy, Temporal Lobe"	"3328"
5027	"Epilepsy, Temporal Lobe"	"3328"
5173	"Epilepsy, Temporal Lobe"	"3328"
5243	"Epilepsy, Temporal Lobe"	"3328"
57468	"Epilepsy, Temporal Lobe"	"3328"
623	"Epilepsy, Temporal Lobe"	"3328"
6505	"Epilepsy, Temporal Lobe"	"3328"
6558	"Epilepsy, Temporal Lobe"	"3328"
6752	"Epilepsy, Temporal Lobe"	"3328"
7010	"Epilepsy, Temporal Lobe"	"3328"
7422	"Epilepsy, Temporal Lobe"	"3328"
9568	"Epilepsy, Temporal Lobe"	"3328"
10447	"Epilepsy, Temporal Lobe"	"3328"
1509	"Epilepsy, Temporal Lobe"	"3328"
5649	"Epilepsy, Temporal Lobe"	"3328"
7442	"Epilepsy, Temporal Lobe"	"3328"
6019	"Erythroblastosis, Fetal"	"1098"
6566	"Escherichia coli Infections"	"2905"
7099	"Escherichia coli Infections"	"2905"
6469	"Esophageal Atresia"	"10485"
1557	"Esophagitis"	"11963"
3553	"Esophagitis"	"11963"
3569	"Esophagitis"	"11963"
5222	"Esophagitis"	"11963"
3596	"Esophagitis"	"11963"
7442	"Esophagitis"	"11963"
1557	"Esophagitis, Peptic"	"13976"
1728	"Esophagitis, Peptic"	"13976"
2950	"Esophagitis, Peptic"	"13976"
3577	"Esophagitis, Peptic"	"13976"
6347	"Esophagitis, Peptic"	"13976"
26525	"Esophagitis, Peptic"	"13976"
1734	"Euthyroid Sick Syndromes"	"2856"
5781	"Exostoses, Multiple Hereditary"	"206"
2131	"Exostoses, Multiple Hereditary"	"206"
2132	"Exostoses, Multiple Hereditary"	"206"
5925	"Eye Neoplasms"	"2174"
735	"Facial Dermatoses"	"3134"
2153	"Factor V Deficiency"	"2216"
3998	"Factor V Deficiency"	"2216"
2160	"Factor XI Deficiency"	"2229"
2161	"Factor XII Deficiency"	"2231"
2162	"Factor XIII Deficiency"	"2211"
3117	"Fallopian Tube Diseases"	"1962"
3119	"Fallopian Tube Diseases"	"1962"
3939	"Fanconi Syndrome"	"1062"
1497	"Fanconi Syndrome"	"1062"
2878	"Fanconi Syndrome"	"1062"
2175	"Fanconi Anemia"	"13636"
2177	"Fanconi Anemia"	"13636"
27033	"Fanconi Anemia"	"13636"
3280	"Fanconi Anemia"	"13636"
545	"Fanconi Anemia"	"13636"
55120	"Fanconi Anemia"	"13636"
5889	"Fanconi Anemia"	"13636"
6709	"Fanconi Anemia"	"13636"
675	"Fanconi Anemia"	"13636"
7398	"Fanconi Anemia"	"13636"
7161	"Fanconi Anemia"	"13636"
861	"Fanconi Anemia"	"13636"
83990	"Fanconi Anemia"	"13636"
1668	"Fetal Diseases"	"1987"
6261	"Fetal Diseases"	"1987"
671	"Fetal Diseases"	"1987"
3172	"Fetal Macrosomia"	"12180"
3458	"Fetal Membranes, Premature Rupture"	"11215"
355	"Fetal Membranes, Premature Rupture"	"11215"
3569	"Fetal Membranes, Premature Rupture"	"11215"
4317	"Fetal Membranes, Premature Rupture"	"11215"
4790	"Fetal Membranes, Premature Rupture"	"11215"
5970	"Fetal Membranes, Premature Rupture"	"11215"
929	"Fetal Membranes, Premature Rupture"	"11215"
3565	"Fetal Membranes, Premature Rupture"	"11215"
3586	"Fetal Membranes, Premature Rupture"	"11215"
1215	"Fibrosarcoma"	"3355"
1836	"Fibrosarcoma"	"3355"
2521	"Fibrosarcoma"	"3355"
3569	"Fibrosarcoma"	"3355"
4254	"Fibrosarcoma"	"3355"
7422	"Fibrosarcoma"	"3355"
2778	"Fibrous Dysplasia of Bone"	"1858"
4591	"Fibrous Dysplasia of Bone"	"1858"
1733	"Fibrous Dysplasia, Polyostotic"	"1858"
1734	"Fibrous Dysplasia, Polyostotic"	"1858"
2778	"Fibrous Dysplasia, Polyostotic"	"1858"
8074	"Fibrous Dysplasia, Polyostotic"	"1858"
1906	"Filariasis"	"1080"
3558	"Filariasis"	"1080"
64840	"Focal Dermal Hypoplasia"	"2120"
6556	"Food Hypersensitivity"	"3044"
6778	"Food Hypersensitivity"	"3044"
3565	"Food Hypersensitivity"	"3044"
3566	"Food Hypersensitivity"	"3044"
23405	"Fragile X Syndrome"	"14261"
2477	"Fragile X Syndrome"	"14261"
627	"Fragile X Syndrome"	"14261"
7139	"Friedreich Ataxia"	"12705"
64241	"Gallbladder Diseases"	"0000000"
100033389	"Gallbladder Diseases"	"0000000"
10	"Gallbladder Neoplasms"	"3121"
1499	"Gallbladder Neoplasms"	"3121"
1581	"Gallbladder Neoplasms"	"3121"
1950	"Gallbladder Neoplasms"	"3121"
2591	"Gallbladder Neoplasms"	"3121"
2944	"Gallbladder Neoplasms"	"3121"
3553	"Gallbladder Neoplasms"	"3121"
3557	"Gallbladder Neoplasms"	"3121"
4255	"Gallbladder Neoplasms"	"3121"
64241	"Gallbladder Neoplasms"	"3121"
7040	"Gallbladder Neoplasms"	"3121"
7124	"Gallbladder Neoplasms"	"3121"
999	"Gallbladder Neoplasms"	"3121"
2952	"Gallbladder Neoplasms"	"3121"
6935	"Gallbladder Neoplasms"	"3121"
4684	"Ganglioneuroma"	"2426"
27122	"Ganglioneuroma"	"2426"
2150	"Gastroenteritis"	"2326"
1385	"Gastrointestinal Neoplasms"	"3119"
4292	"Gastrointestinal Neoplasms"	"3119"
4583	"Gastrointestinal Neoplasms"	"3119"
8772	"Gastrointestinal Neoplasms"	"3119"
10551	"Gastrointestinal Neoplasms"	"3119"
3090	"Gastrointestinal Neoplasms"	"3119"
4436	"Gastrointestinal Neoplasms"	"3119"
54474	"Gastrointestinal Neoplasms"	"3119"
6692	"Gastrointestinal Neoplasms"	"3119"
84557	"Gastrointestinal Neoplasms"	"3119"
2629	"Gaucher Disease"	"1926"
6622	"Gaucher Disease"	"1926"
192343	"Gaucher Disease"	"1926"
6794	"Genital Neoplasms, Female"	"120"
3240	"Genital Neoplasms, Female"	"120"
1293	"Giant Cell Tumors"	"200"
6714	"Giant Cell Tumors"	"200"
54658	"Gilbert Disease"	"2739"
7097	"Gingivitis"	"3087"
7124	"Gingivitis"	"3087"
9126	"Gingivitis"	"3087"
3605	"Gingivitis"	"3087"
3592	"Gingivitis"	"3087"
1029	"Glaucoma"	"1686"
1030	"Glaucoma"	"1686"
1909	"Glaucoma"	"1686"
2697	"Glaucoma"	"1686"
355	"Glaucoma"	"1686"
3553	"Glaucoma"	"1686"
4790	"Glaucoma"	"1686"
5737	"Glaucoma"	"1686"
7040	"Glaucoma"	"1686"
10218	"Glaucoma"	"1686"
2296	"Glaucoma"	"1686"
23424	"Glaucoma"	"1686"
5308	"Glaucoma"	"1686"
81846	"Glaucoma"	"1686"
4016	"Glaucoma"	"1686"
4976	"Glaucoma"	"1686"
6422	"Glaucoma"	"1686"
771	"Glaucoma"	"1686"
6678	"Glaucoma, Angle-Closure"	"13550"
4016	"Glaucoma, Angle-Closure"	"13550"
1026	"Glaucoma, Open-Angle"	"1067"
153	"Glaucoma, Open-Angle"	"1067"
154	"Glaucoma, Open-Angle"	"1067"
1906	"Glaucoma, Open-Angle"	"1067"
348	"Glaucoma, Open-Angle"	"1067"
355	"Glaucoma, Open-Angle"	"1067"
3553	"Glaucoma, Open-Angle"	"1067"
6891	"Glaucoma, Open-Angle"	"1067"
9542	"Glaucoma, Open-Angle"	"1067"
2006	"Glaucoma, Open-Angle"	"1067"
2056	"Glaucoma, Open-Angle"	"1067"
2723	"Glaucoma, Open-Angle"	"1067"
399564	"Glaucoma, Open-Angle"	"1067"
858	"Glaucoma, Open-Angle"	"1067"
100048912	"Glaucoma, Open-Angle"	"1067"
134430	"Glaucoma, Open-Angle"	"1067"
4016	"Glaucoma, Open-Angle"	"1067"
4976	"Glaucoma, Open-Angle"	"1067"
8904	"Glaucoma, Open-Angle"	"1067"
10018	"Glioblastoma"	"3068"
1026	"Glioblastoma"	"3068"
1029	"Glioblastoma"	"3068"
10451	"Glioblastoma"	"3068"
116986	"Glioblastoma"	"3068"
1385	"Glioblastoma"	"3068"
1398	"Glioblastoma"	"3068"
1508	"Glioblastoma"	"3068"
1514	"Glioblastoma"	"3068"
1588	"Glioblastoma"	"3068"
1643	"Glioblastoma"	"3068"
1839	"Glioblastoma"	"3068"
1848	"Glioblastoma"	"3068"
1894	"Glioblastoma"	"3068"
207	"Glioblastoma"	"3068"
2335	"Glioblastoma"	"3068"
2549	"Glioblastoma"	"3068"
2597	"Glioblastoma"	"3068"
2670	"Glioblastoma"	"3068"
2697	"Glioblastoma"	"3068"
284	"Glioblastoma"	"3068"
3091	"Glioblastoma"	"3068"
3115	"Glioblastoma"	"3068"
324	"Glioblastoma"	"3068"
3417	"Glioblastoma"	"3068"
3479	"Glioblastoma"	"3068"
3487	"Glioblastoma"	"3068"
355	"Glioblastoma"	"3068"
3553	"Glioblastoma"	"3068"
3685	"Glioblastoma"	"3068"
3845	"Glioblastoma"	"3068"
387	"Glioblastoma"	"3068"
3909	"Glioblastoma"	"3068"
3958	"Glioblastoma"	"3068"
412	"Glioblastoma"	"3068"
4193	"Glioblastoma"	"3068"
4255	"Glioblastoma"	"3068"
4312	"Glioblastoma"	"3068"
4313	"Glioblastoma"	"3068"
4548	"Glioblastoma"	"3068"
4790	"Glioblastoma"	"3068"
4914	"Glioblastoma"	"3068"
51305	"Glioblastoma"	"3068"
5243	"Glioblastoma"	"3068"
5328	"Glioblastoma"	"3068"
5578	"Glioblastoma"	"3068"
5584	"Glioblastoma"	"3068"
5591	"Glioblastoma"	"3068"
581	"Glioblastoma"	"3068"
590	"Glioblastoma"	"3068"
595	"Glioblastoma"	"3068"
596	"Glioblastoma"	"3068"
6198	"Glioblastoma"	"3068"
6387	"Glioblastoma"	"3068"
6714	"Glioblastoma"	"3068"
6772	"Glioblastoma"	"3068"
7157	"Glioblastoma"	"3068"
7298	"Glioblastoma"	"3068"
7422	"Glioblastoma"	"3068"
7508	"Glioblastoma"	"3068"
7525	"Glioblastoma"	"3068"
79682	"Glioblastoma"	"3068"
8038	"Glioblastoma"	"3068"
836	"Glioblastoma"	"3068"
841	"Glioblastoma"	"3068"
842	"Glioblastoma"	"3068"
8651	"Glioblastoma"	"3068"
8741	"Glioblastoma"	"3068"
8743	"Glioblastoma"	"3068"
8795	"Glioblastoma"	"3068"
8829	"Glioblastoma"	"3068"
9021	"Glioblastoma"	"3068"
9076	"Glioblastoma"	"3068"
9212	"Glioblastoma"	"3068"
9447	"Glioblastoma"	"3068"
9611	"Glioblastoma"	"3068"
11096	"Glioblastoma"	"3068"
1307	"Glioblastoma"	"3068"
1410	"Glioblastoma"	"3068"
163732	"Glioblastoma"	"3068"
1969	"Glioblastoma"	"3068"
2014	"Glioblastoma"	"3068"
2043	"Glioblastoma"	"3068"
2045	"Glioblastoma"	"3068"
26136	"Glioblastoma"	"3068"
2735	"Glioblastoma"	"3068"
3480	"Glioblastoma"	"3068"
378	"Glioblastoma"	"3068"
3956	"Glioblastoma"	"3068"
407007	"Glioblastoma"	"3068"
4436	"Glioblastoma"	"3068"
4601	"Glioblastoma"	"3068"
4856	"Glioblastoma"	"3068"
51230	"Glioblastoma"	"3068"
5266	"Glioblastoma"	"3068"
54606	"Glioblastoma"	"3068"
5764	"Glioblastoma"	"3068"
5803	"Glioblastoma"	"3068"
6275	"Glioblastoma"	"3068"
664	"Glioblastoma"	"3068"
8277	"Glioblastoma"	"3068"
8771	"Glioblastoma"	"3068"
8797	"Glioblastoma"	"3068"
8842	"Glioblastoma"	"3068"
2173	"Glioblastoma"	"3068"
2305	"Glioblastoma"	"3068"
23469	"Glioblastoma"	"3068"
238	"Glioblastoma"	"3068"
259266	"Glioblastoma"	"3068"
3566	"Glioblastoma"	"3068"
3598	"Glioblastoma"	"3068"
406991	"Glioblastoma"	"3068"
51330	"Glioblastoma"	"3068"
57447	"Glioblastoma"	"3068"
63827	"Glioblastoma"	"3068"
6469	"Glioblastoma"	"3068"
706	"Glioblastoma"	"3068"
83596	"Glioblastoma"	"3068"
84525	"Glioblastoma"	"3068"
9100	"Glioblastoma"	"3068"
9518	"Glioblastoma"	"3068"
970	"Glioblastoma"	"3068"
1027	"Glioma"	"3070"
10963	"Glioma"	"3070"
1356	"Glioma"	"3070"
1869	"Glioma"	"3070"
1950	"Glioma"	"3070"
1956	"Glioma"	"3070"
2064	"Glioma"	"3070"
2247	"Glioma"	"3070"
23308	"Glioma"	"3070"
2495	"Glioma"	"3070"
253260	"Glioma"	"3070"
28514	"Glioma"	"3070"
29126	"Glioma"	"3070"
2950	"Glioma"	"3070"
3065	"Glioma"	"3070"
3073	"Glioma"	"3070"
3084	"Glioma"	"3070"
3105	"Glioma"	"3070"
358	"Glioma"	"3070"
4087	"Glioma"	"3070"
4316	"Glioma"	"3070"
472	"Glioma"	"3070"
4790	"Glioma"	"3070"
5045	"Glioma"	"3070"
5156	"Glioma"	"3070"
5243	"Glioma"	"3070"
5294	"Glioma"	"3070"
5468	"Glioma"	"3070"
5563	"Glioma"	"3070"
5817	"Glioma"	"3070"
5879	"Glioma"	"3070"
5880	"Glioma"	"3070"
5881	"Glioma"	"3070"
596	"Glioma"	"3070"
6382	"Glioma"	"3070"
6715	"Glioma"	"3070"
6774	"Glioma"	"3070"
7852	"Glioma"	"3070"
8826	"Glioma"	"3070"
898	"Glioma"	"3070"
100415895	"Glioma"	"3070"
11009	"Glioma"	"3070"
11156	"Glioma"	"3070"
1116	"Glioma"	"3070"
1181	"Glioma"	"3070"
142	"Glioma"	"3070"
1634	"Glioma"	"3070"
23187	"Glioma"	"3070"
25875	"Glioma"	"3070"
347	"Glioma"	"3070"
4194	"Glioma"	"3070"
4552	"Glioma"	"3070"
53938	"Glioma"	"3070"
9093	"Glioma"	"3070"
3373	"Glioma"	"3070"
3592	"Glioma"	"3070"
7001	"Glioma"	"3070"
7020	"Glioma"	"3070"
7291	"Glioma"	"3070"
7447	"Glioma"	"3070"
7490	"Glioma"	"3070"
7980	"Glioma"	"3070"
8434	"Glioma"	"3070"
989	"Glioma"	"3070"
1285	"Glomerulonephritis"	"2921"
1378	"Glomerulonephritis"	"2921"
1493	"Glomerulonephritis"	"2921"
1675	"Glomerulonephritis"	"2921"
1991	"Glomerulonephritis"	"2921"
27063	"Glomerulonephritis"	"2921"
3553	"Glomerulonephritis"	"2921"
3557	"Glomerulonephritis"	"2921"
3576	"Glomerulonephritis"	"2921"
4179	"Glomerulonephritis"	"2921"
4318	"Glomerulonephritis"	"2921"
4868	"Glomerulonephritis"	"2921"
5054	"Glomerulonephritis"	"2921"
5443	"Glomerulonephritis"	"2921"
6347	"Glomerulonephritis"	"2921"
6348	"Glomerulonephritis"	"2921"
142	"Glomerulonephritis"	"2921"
1636	"Glomerulonephritis"	"2921"
2215	"Glomerulonephritis"	"2921"
3727	"Glomerulonephritis"	"2921"
50802	"Glomerulonephritis"	"2921"
118	"Glomerulonephritis, IGA"	"2986"
1234	"Glomerulonephritis, IGA"	"2986"
186	"Glomerulonephritis, IGA"	"2986"
1906	"Glomerulonephritis, IGA"	"2986"
200958	"Glomerulonephritis, IGA"	"2986"
2784	"Glomerulonephritis, IGA"	"2986"
3105	"Glomerulonephritis, IGA"	"2986"
3458	"Glomerulonephritis, IGA"	"2986"
3553	"Glomerulonephritis, IGA"	"2986"
3557	"Glomerulonephritis, IGA"	"2986"
4318	"Glomerulonephritis, IGA"	"2986"
4843	"Glomerulonephritis, IGA"	"2986"
4868	"Glomerulonephritis, IGA"	"2986"
6347	"Glomerulonephritis, IGA"	"2986"
6375	"Glomerulonephritis, IGA"	"2986"
6402	"Glomerulonephritis, IGA"	"2986"
6403	"Glomerulonephritis, IGA"	"2986"
7827	"Glomerulonephritis, IGA"	"2986"
929	"Glomerulonephritis, IGA"	"2986"
1636	"Glomerulonephritis, IGA"	"2986"
2204	"Glomerulonephritis, IGA"	"2986"
2215	"Glomerulonephritis, IGA"	"2986"
5444	"Glomerulonephritis, IGA"	"2986"
6955	"Glomerulonephritis, IGA"	"2986"
7356	"Glomerulonephritis, IGA"	"2986"
3508	"Glomerulonephritis, IGA"	"2986"
4282	"Glomerulonephritis, IGA"	"2986"
60498	"Glomerulonephritis, IGA"	"2986"
3075	"Glomerulonephritis, Membranoproliferative"	"2920"
5444	"Glomerulonephritis, Membranoproliferative"	"2920"
81494	"Glomerulonephritis, Membranoproliferative"	"2920"
3075	"Glomerulonephritis, Membranous"	"10976"
3117	"Glomerulonephritis, Membranous"	"10976"
335	"Glomerulonephritis, Membranous"	"10976"
5054	"Glomerulonephritis, Membranous"	"10976"
5175	"Glomerulonephritis, Membranous"	"10976"
2548	"Glomerulonephritis, Membranous"	"10976"
3553	"Glossitis, Benign Migratory"	"1455"
2539	"Glucosephosphate Dehydrogenase Deficiency"	"2862"
2538	"Glycogen Storage Disease"	"2747"
2542	"Glycogen Storage Disease"	"2747"
3576	"Glycogen Storage Disease"	"2747"
51422	"Glycogen Storage Disease"	"2747"
5257	"Glycogen Storage Disease"	"2747"
5261	"Glycogen Storage Disease"	"2747"
57818	"Glycogen Storage Disease"	"2747"
949	"Glycogen Storage Disease"	"2747"
2538	"Glycogen Storage Disease Type I"	"2749"
178	"Glycogen Storage Disease Type II"	"2752"
4879	"Glycogen Storage Disease Type II"	"2752"
2548	"Glycogen Storage Disease Type II"	"2752"
178	"Glycogen Storage Disease Type III"	"2748"
6517	"Glycogen Storage Disease Type V"	"2746"
1636	"Glycogen Storage Disease Type V"	"2746"
5836	"Glycogen Storage Disease Type VI"	"2754"
5213	"Glycogen Storage Disease Type VII"	"11721"
3123	"Goiter"	"12176"
6528	"Goiter"	"12176"
7038	"Goiter"	"12176"
1906	"Goiter, Endemic"	"13198"
59081	"Goiter, Nodular"	"13197"
2254	"Gonadal Dysgenesis"	"14447"
2516	"Gonadal Dysgenesis"	"14447"
3640	"Gonadal Dysgenesis"	"14447"
